Photo ID;Title;Description;Photo URL;Photo date;Photo height;Photo width;Photo Licence;Album ID;Album name;Source URL;Tags
27411455284.0;Hubble Space Telescope;The Hubble Space Telescope is backdropped against black space as the Space Shuttle Columbia, with a crew of seven astronauts on board, eases closer and closer in order to latch its 50-foot-long robotic arm onto a fixture on the giant telescope. As Columbia flew 350 miles above the Pacific Ocean southwest of Mexico, with astronaut Nancy J. Currie, mission specialist, in control of the arm and astronaut Scott D. Altman, mission commander, at the controls of the shuttle, the crew went on to capture the Hubble. The image was one of a series recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8e9a790d940a27ce6a65fab1f9d8d748;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411455284/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990747926.0;Astronauts John M. Grunsfeld and Richard M. Linnehan;Astronaut John M. Grunsfeld, STS-109 payload commander, works in tandem with astronaut Astronaut Richard M. Linnehan, mission specialist, as the two devote their attention to the Near-Infrared Camera and Multi-Object Spectrometer (NICMOS) on the giant Hubble Space Telescope (HST). Grunsfeld stands on a foot restraint on the end of the Space Shuttle Columbia’s Remote Manipulator System (RMS). This marked the fifth and final scheduled STS-109 space walk and the mission’s third extravehicular activity (EVA) for the tandem of Grunsfeld and Linnehan. It was completed at 10:06 a.m. CST (1606 GMT), March 8, 2002. The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/d56b138c940d51c8a94ab4b10bdb85e7;2016-07-01;1991.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990747926/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990746846.0;Astronauts John M. Grunsfeld and Richard M. Linnehan EVA;Astronaut John M. Grunsfeld, STS-109 payload commander, anchored on the end of the Space Shuttle Columbia’s Remote Manipulator System (RMS) robotic arm, moves toward the giant Hubble Space Telescope (HST) temporarily hosted in the orbiter’s cargo bay. Astronaut Richard M. Linnehan (out of frame) works in tandem with Grunsfeld during this fifth and final session of extravehicular activity (EVA). Activities for the space walk centered around the Near-Infrared Camera and Multi-Object Spectrometer (NICMOS) to install a Cryogenic Cooler and its Cooling System Radiator.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/f5768de0936d58100a1db50752075d6c;2016-07-01;1948.0;2964.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990746846/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
28025342145.0;Astronauts James H. Newman and Michael J. Massimino EVA;Two of Columbia's four spacewalkers--astronauts James H. Newman and Michael J. Massimino--participate in the first science instrument upgrade of the fourth Hubble Space Telescope (HST) servicing mission during the flight's fourth day of extravehicular activity (EVA). The two, with Newman on Columbia's remote manipulator system (RMS) robotic arm, removed the Faint Object Camera to make room for the new Advanced Camera for Surveys (ACS). The HST, temporarily hosted in the Space Shuttle Columbia’s cargo bay, is backdropped by a blue and white Earth.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/74364fa051751f6c2c64c664265538d6;2016-07-01;6834.0;6834.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/28025342145/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27923246212.0;Astronauts James H. Newman and Michael J. Massimino EVA;Two of Columbia's four spacewalkers--astronauts James H. Newman and Michael J. Massimino--participate in the first science instrument upgrade of the fourth Hubble Space Telescope (HST) servicing mission during the flight's fourth day of extravehicular activity (EVA). The two, with Newman on Columbia's remote manipulator system (RMS) robotic arm, removed the Faint Object Camera to make room for the new Advanced Camera for Surveys (ACS).;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/286692cc4c03d049c1bc19bb522927d0;2016-07-01;4095.0;4095.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27923246212/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411447254.0;Astronaut Scott D. Altman and Michael J. Massimino;Astronaut Scott D. Altman, mission commander, assists astronaut Michael J. Massimino, mission specialist, with suit-donning tasks prior to the STS-109 mission's fourth space walk (EVA-4). Astronauts Massimino and James H. Newman went on to install the new Advanced Camera for Surveys (ACS) on the Hubble Space Telescope (HST). The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/a06f77b83815de0ea9be38954acb724d;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411447254/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990755456.0;Astronaut John M. Grunsfeld and Richard M. Linnehan EVA;Astronaut John M. Grunsfeld, payload commander, works in tandem with astronaut Richard M. Linnehan, mission specialist, as the two devote their attention to the Power Control Unit replacement task on the giant Hubble Space Telescope (HST). Grunsfeld stands on a foot restraint on the end of the Space Shuttle Columbia's Remote Manipulator System (RMS). This marked the third of five scheduled STS-109 space walks and the mission's second extravehicular activity (EVA) for the tandem of Grunsfeld and Linnehan. It was completed at 9:16 a.m. CST (1516 GMT), Mar. 6, 2002. The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/a34b7f47acc2806fcebeeca51967ad23;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990755456/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990752506.0;Astronaut Richard M. Linnehan;Flight Day 7 of the STS-109 mission finds astronaut Richard M. Linnehan, mission specialist, back in the shirt-sleeve environment of the Space Shuttle Columbia, just like his space walking partner--astronaut John M. Grunsfeld (out of frame). Two of Grunsfeld's crewmates were about to begin the fourth space walk of the mission to perform special tasks on the Hubble Space Telescope (HST). Linnehan and Grunsfeld will participate in the fifth and final scheduled spacewalk in a little more than 24 hours. It will mark their third shared space walk for the current mission. This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/e8cd1312923832c56cfa671ccbee7eaa;2016-07-01;1991.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990752506/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27947789041.0;John M. Grunsfeld;Flight Day 7 of the STS-109 mission finds payload commander John M. Grunsfeld back in the shirt-sleeve environment of the Space Shuttle Columbia. Two of Grunsfeld's crewmates were about to begin the fourth space walk of the mission to perform special tasks on the Hubble Space Telescope (HST). Grunsfeld will participate in the fifth and final scheduled spacewalk in a little more than 24 hours. It will mark his third space walk for the current mission. This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/c1132d1e55c9695c366320d46b741e43;2016-07-01;3032.0;2008.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27947789041/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27947787611.0;Astronaut James H. Newman;Astronaut James H. Newman prepares to don his extravehicular mobility unit (EMU) space suit in order to participate in the fourth of five scheduled STS-109 space walks to work on the Hubble Space Telescope (HST). This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/5fb9e62c51a75c90e7ca9ee86accda47;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27947787611/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990763566.0;STS-109 Crew with JSC Director Roy Estess;"The STS-109 crew and Johnson Space Center’s (JSC) Acting Director Roy Estess enter Hangar 990 at Ellington Field during the crew return ceremonies. From the left are Estess, along with astronauts Scott D. Altman and Duane G. Carey, mission commander and pilot, respectively; and Nancy J. Currie, mission specialist. Out of frame are John M. Grunsfeld, payload commander; and Richard M. Linnehan, James H. Newman, and Michael J. Massimino, all mission specialists.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/f9b8ffd64ed668e7a90492a4aac6d784;2016-07-01;1152.0;1728.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990763566/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990763386.0;STS-109 Crew;The STS-109 crew exit a Gulfstream aircraft during the crew return ceremonies at Ellington Field. From the left (foreground) are astronauts Scott D. Altman, mission commander, Nancy J. Currie, mission specialist, and Duane G. Carey, pilot. From the top of the stairs are astronauts Richard M. Linnehan, James H. Newman, and Michael J. Massimino, all mission specialists. Astronaut John M. Grunsfeld, payload commander, is out of frame.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/5a18787072b3d0835de883fd92ad9c0a;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990763386/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
